4305587	25	50,1	13,2	48,4	-	0,9	991	667	0,3
5205521	12	47,8	16,8	48,9	8,1	24,0	618	775	2,4
4305603	25	51,4	15,0	64,5	9,1	8,8	880	511	1,5
1705557	10	49,2	17,7	60,2	10,0	8,4	572	696	2,1
3116902	21	46,5	16,1	86,4	4,8	38,7	651	779	2,9
3115201	21	47,8	17,2	34,8	-	25,5	528	512	1,5
3117207	21	46,6	15,8	65,8	22,2	8,7	633	429	1,6
3117405	21	49,7	14,5	53,3	15,4	42,8	568	498	3,0
2202802	13	49,8	16,8	68,1	7,1	33,5	401	365	7,6
1705607	10	49,0	19,3	44,4	9,6	30,4	511	516	3,5
2504702	16	49,3	17,0	56,2	17,7	27,5	414	439	6,5
3118106	21	49,8	18,2	75,5	10,8	24,9	456	439	5,0
5103361	7	47,2	20,3	53,2	4,0	27,3	719	862	1,2
4106100	23	49,4	17,8	46,8	18,8	9,5	709	560	0,5
3118502	21	48,6	15,3	30,9	-	11,3	504	635	2,7
2908804	20	49,0	17,6	50,3	18,2	29,7	460	521	2,9
4305835	25	48,2	10,4	54,4	-	37,3	792	608	0,6
4305850	25	48,9	13,3	43,7	-	10,8	828	535	0,6
4204350	24	49,0	19,4	48,9	9,1	28,0	799	839	1,1
3119005	21	48,6	16,5	67,1	5,9	13,5	572	576	2,7
5003108	8	45,9	15,3	51,5	11,1	20,0	681	655	1,1
4305871	25	50,4	13,5	27,8	-	6,2	956	596	1,5
2402907	15	50,4	18,7	55,8	3,9	12,8	403	414	8,5
2202851	13	47,6	17,5	68,7	4,8	46,5	420	456	4,0
4204459	24	48,7	17,3	78,8	9,1	37,5	681	479	0,9
3119609	21	49,2	16,4	64,1	25,0	10,6	653	640	1,4
4305934	25	48,2	11,3	29,1	-	17,1	910	653	1,5
3119708	21	50,2	15,6	74,8	20,0	6,4	665	563	1,2
3119807	21	47,2	14,3	68,4	7,1	36,8	658	565	1,0
3119906	21	47,8	14,6	59,9	15,4	8,4	674	697	1,8
5205703	12	49,2	14,5	61,7	11,8	23,0	584	692	0,5
3120003	21	50,3	16,5	53,5	-	29,7	469	533	3,1
3512704	22	49,0	16,9	62,6	6,7	12,9	880	869	1,7
4106555	23	49,3	16,0	64,8	14,3	29,5	525	551	2,0
4305959	25	48,1	14,5	35,8	4,4	5,3	832	772	0,7
3120102	21	50,0	19,7	45,5	13,8	7,6	523	512	0,6
4305975	25	50,9	16,7	74,3	14,3	8,0	711	736	1,1
2504850	16	48,3	17,7	48,9	20,0	8,2	471	726	2,9
4306072	25	49,0	15,3	34,5	6,7	15,1	521	468	0,9
5206305	12	48,7	15,3	51,8	7,1	12,1	759	683	0,7
1706258	10	47,5	13,8	54,1	50,0	36,1	530	450	0,9
5206503	12	49,5	15,1	78,7	12,5	9,6	655	687	1,5
3120607	21	48,9	14,8	65,5	11,8	31,6	571	564	0,9
3513306	22	51,2	16,1	48,9	-	13,5	786	539	0,3
4306130	25	48,6	15,7	61,9	-	14,5	738	420	-
3120706	21	49,0	17,4	92,8	8,3	3,6	664	599	0,7
4106571	23	50,1	18,3	42,7	15,4	29,3	677	725	1,0
4106704	23	49,4	17,3	47,0	-	22,1	713	621	1,6
4106852	23	48,3	15,5	58,9	15,4	31,3	583	539	2,2
5206602	12	48,9	14,0	68,8	9,5	15,9	842	723	0,5
2801900	19	50,1	18,9	60,2	16,7	5,2	458	439	2,8
4204756	24	46,7	16,2	59,3	11,1	46,6	1087	-	1,0
3120839	21	49,7	17,5	53,1	3,9	10,4	544	568	4,0
2203230	13	47,4	18,9	39,2	9,1	38,3	353	419	7,2
2203271	13	48,0	20,4	62,3	6,7	59,4	349	460	10,3
2505303	16	47,9	20,7	41,7	18,8	32,9	393	399	10,4
2203255	13	48,7	19,7	39,5	12,0	12,5	337	336	5,0
5103437	7	47,9	17,0	64,6	20,0	34,6	607	905	2,1
1600212	5	48,4	21,0	57,6	9,4	26,3	638	903	2,0
5206701	12	48,1	16,0	45,5	7,7	22,1	472	520	1,7
2505352	16	49,8	19,4	64,2	8,0	47,1	369	354	8,3
5206800	12	49,7	16,2	67,5	9,1	12,0	669	883	1,4
4306304	25	48,5	16,8	69,7	5,3	5,0	814	680	0,6
5206909	12	47,4	12,9	29,2	-	32,2	671	871	0,4
4306320	25	49,7	14,9	72,8	16,7	10,1	633	535	1,5
3121308	21	49,5	16,6	55,9	12,1	7,2	665	564	0,8
3121506	21	48,7	15,6	62,3	13,6	43,4	507	530	1,3
4306353	25	48,7	12,9	78,0	33,3	1,8	601	535	1,1
4107124	23	48,8	16,7	51,3	12,5	58,3	515	541	2,0
4306379	25	48,5	13,9	58,2	5,3	12,6	563	515	1,7
3121704	21	49,8	16,5	42,4	23,3	42,5	482	419	1,7
5207105	12	49,1	15,5	54,2	5,9	32,0	537	664	1,0
3513850	22	48,2	16,0	65,9	-	14,1	599	620	1,9
2802007	19	49,4	18,7	56,8	36,8	5,1	494	591	5,1
3121902	21	49,7	17,8	64,9	8,7	22,9	660	676	2,2
3122108	21	50,2	16,5	73,2	26,5	11,4	558	578	1,2
3201803	26	48,0	17,9	57,4	12,5	44,3	496	352	2,0
5208301	12	47,7	16,6	56,3	9,1	16,1	554	591	2,4
4306429	25	49,9	15,6	57,2	8,3	15,7	619	412	1,8
4306452	25	49,6	13,9	51,1	7,1	8,2	921	893	1,1
3514205	22	48,0	15,0	57,8	33,3	4,9	658	1098	1,0
3122470	21	47,0	18,3	70,9	8,7	23,6	543	553	2,7
3122603	21	51,0	17,1	52,6	11,3	26,4	560	461	3,0
2910206	20	51,0	18,3	62,0	15,8	45,6	480	464	2,4
4306551	25	47,4	15,7	79,1	-	0,8	732	693	1,8
3122801	21	48,4	14,7	87,4	14,3	17,7	559	728	1,1
2203420	13	49,4	19,8	50,0	16,2	37,6	409	342	7,6
4205100	24	48,7	17,0	31,2	12,5	13,0	898	823	1,0
4306700	25	50,7	17,9	62,2	5,3	7,6	781	564	1,5
3123304	21	48,5	16,5	72,6	-	44,6	535	461	2,7
3123403	21	48,1	14,8	64,1	25,0	11,3	609	621	2,4
3123502	21	47,3	16,6	78,5	-	23,6	604	610	0,3
4205159	24	50,2	16,1	22,3	33,3	8,3	828	637	1,0
4306759	25	49,0	15,1	48,4	12,5	12,8	868	546	-
2505808	16	50,8	18,2	63,6	6,3	18,6	422	427	7,7
1707306	10	46,9	17,4	71,6	3,3	35,7	565	596	0,9
5207352	12	48,3	14,3	63,2	4,0	26,6	681	628	1,9
2203602	13	48,5	17,3	65,1	14,8	14,3	536	651	3,2
3514924	22	47,1	16,9	59,0	-	-	672	865	2,3
2505907	16	49,6	18,4	71,1	11,1	22,0	448	412	7,0
3514957	22	48,0	16,0	53,3	18,2	12,9	643	741	1,0
3515129	22	49,8	16,4	44,6	16,7	11,4	738	602	1,0
4306924	25	51,4	17,8	13,0	-	1,6	938	630	0,7
4205175	24	48,4	17,7	63,8	14,3	58,3	570	557	1,3
4107538	23	50,1	16,4	29,5	-	1,3	1088	827	0,9
4306957	25	49,5	14,9	66,2	-	2,3	708	549	1,5
4306973	25	49,8	17,7	59,5	-	14,1	749	541	1,3
4205191	24	48,0	18,1	29,0	-	1,4	749	629	1,4
4307054	25	49,4	14,3	37,7	15,4	7,4	759	1351	0,5
4205209	24	50,6	15,4	48,4	6,3	10,4	782	570	0,8
4307401	25	50,4	14,9	52,9	4,4	7,1	724	650	1,3
4307450	25	49,6	12,6	72,4	-	23,9	603	587	1,9
4107520	23	50,2	13,5	63,3	25,0	16,2	632	630	0,8
4107546	23	49,0	16,0	26,7	16,7	46,1	694	501	1,7
3124401	21	47,1	15,1	52,4	-	32,3	608	621	1,3
3515194	22	49,5	18,8	55,4	-	7,4	665	775	1,4
3124609	21	50,1	17,3	89,1	14,3	15,0	615	494	2,6
3124708	21	49,7	14,0	53,8	-	7,8	693	650	2,0
3515301	22	48,5	18,8	61,2	18,2	12,8	770	885	0,6
5207501	12	48,2	18,2	71,5	13,0	9,4	652	623	2,2
4307815	25	49,1	16,8	48,6	18,8	12,0	700	509	1,2
4307831	25	49,4	13,3	77,2	16,7	11,2	746	464	1,3
3125002	21	50,6	18,4	80,0	14,3	3,0	571	644	1,7
4307864	25	49,6	12,5	42,9	6,7	4,6	926	875	-
3125200	21	49,8	15,0	72,5	42,9	10,7	749	779	0,9
3125309	21	49,2	16,9	58,8	-	19,7	661	546	2,5
4107553	23	50,4	16,5	73,8	-	23,6	612	609	1,6
1707553	10	49,8	17,1	45,3	17,4	13,5	641	515	2,0
4308052	25	50,0	15,2	73,2	12,5	6,9	611	598	1,0
4308078	25	49,8	16,7	29,8	12,9	1,6	705	597	1,1
2702702	18	51,0	20,3	50,3	13,3	6,8	373	360	10,2
4107702	23	50,1	17,2	55,2	27,3	11,4	717	634	2,8
3125804	21	48,9	17,8	62,7	11,8	31,1	553	542	3,2
2605459	17	50,9	15,7	75,0	15,3	-	1323	1223	2,4
2403756	15	49,0	20,4	70,1	20,0	14,4	462	553	9,0
3515657	22	49,2	15,4	64,7	17,7	8,0	656	948	0,8
5003900	8	47,0	15,5	90,1	3,1	40,1	642	851	0,9
5103809	7	49,0	18,3	35,6	-	38,9	596	741	1,6
4107850	23	49,3	16,8	35,0	9,5	47,2	668	489	1,3
4205357	24	47,9	16,1	50,9	-	8,3	727	661	2,3
3515806	22	49,8	15,6	53,7	-	0,2	639	676	1,8
3515905	22	50,2	14,8	81,7	-	8,1	775	735	0,7
2203800	13	49,2	17,2	55,3	11,1	23,9	373	364	8,1
2203859	13	48,8	16,5	74,5	-	32,5	428	414	9,8
4308250	25	46,4	13,2	67,9	-	20,7	695	437	0,8
4108106	23	49,3	15,8	41,0	16,7	4,4	779	752	1,0
3516101	22	51,1	15,7	70,9	20,0	4,6	649	654	1,4
4205431	24	49,0	18,3	21,0	14,3	5,8	772	484	1,1
5208103	12	49,3	15,3	66,7	3,7	20,7	597	593	1,3
4308433	25	49,0	12,4	56,8	-	12,2	784	1411	1,6
3126307	21	48,7	16,5	70,1	-	3,5	664	691	0,9
1708254	10	49,0	18,7	67,0	13,6	11,6	576	562	2,2
4308458	25	51,0	16,3	59,5	7,7	11,1	1026	707	0,5
3126406	21	48,5	17,3	67,7	14,3	12,2	614	583	1,7
2204105	13	50,4	18,4	36,3	7,7	21,2	414	452	6,4
2403905	15	49,3	18,1	31,6	12,5	25,5	452	485	10,2
3126604	21	47,9	18,1	69,9	6,5	34,8	478	472	3,2
2204154	13	50,1	18,8	50,0	25,0	56,6	360	483	8,7
3126950	21	49,3	18,9	61,8	10,0	72,2	394	464	3,0
2506202	16	50,0	16,0	71,0	-	22,1	516	419	2,8
4205555	24	47,9	16,4	50,9	-	28,3	635	1014	2,5
3127057	21	49,0	16,9	79,1	12,1	27,3	404	397	3,4
2404002	15	51,1	18,8	44,2	17,5	18,0	433	446	5,3
3127206	21	49,2	16,8	70,6	22,6	12,7	549	637	2,6
